country,scenario,metric,year,value,cum_value
AFG,copd_cr2,deaths averted,2025-01-01,0.0,0.0
AFG,copd_cr2,deaths averted,2026-01-01,0.0,0.0
AFG,copd_cr2,deaths averted,2027-01-01,0.0,0.0
AFG,copd_cr2,deaths averted,2028-01-01,0.0,0.0
AFG,copd_cr2,deaths averted,2029-01-01,0.0,0.0
AFG,copd_cr2,deaths averted,2030-01-01,0.0,0.0
AFG,copd_cr2,deaths averted,2031-01-01,0.0,0.0
AFG,copd_cr2,deaths averted,2032-01-01,0.0,0.0
AFG,copd_cr2,deaths averted,2033-01-01,0.0,0.0
AFG,copd_cr2,deaths averted,2034-01-01,0.0,0.0
AFG,copd_cr2,deaths averted,2035-01-01,0.0,0.0
AFG,copd_cr2,deaths averted,2036-01-01,0.0,0.0
AFG,copd_cr2,deaths averted,2037-01-01,0.0,0.0
AFG,copd_cr2,deaths averted,2038-01-01,0.0,0.0
AFG,copd_cr2,deaths averted,2039-01-01,0.0,0.0
AFG,copd_cr2,deaths averted,2040-01-01,0.0,0.0
AFG,copd_cr2,deaths averted,2041-01-01,0.0,0.0
AFG,copd_cr2,deaths averted,2042-01-01,0.0,0.0
AFG,copd_cr2,deaths averted,2043-01-01,0.0,0.0
AFG,copd_cr2,deaths averted,2044-01-01,0.0,0.0
AFG,copd_cr2,deaths averted,2045-01-01,0.0,0.0
AFG,copd_cr2,deaths averted,2046-01-01,0.0,0.0
AFG,copd_cr2,deaths averted,2047-01-01,0.0,0.0
AFG,copd_cr2,deaths averted,2048-01-01,0.0,0.0
AFG,copd_cr2,deaths averted,2049-01-01,0.0,0.0
AFG,copd_cr2,deaths averted,2050-01-01,0.0,0.0
AFG,copd_cr2,economic benefit,2025-01-01,0.0,0.0
AFG,copd_cr2,economic benefit,2026-01-01,1017609.2912626266,1017609.2912626266
AFG,copd_cr2,economic benefit,2027-01-01,2042831.9068717957,3060441.1981344223
AFG,copd_cr2,economic benefit,2028-01-01,2050721.1499300003,5111162.348064423
AFG,copd_cr2,economic benefit,2029-01-01,2058216.1413736343,7169378.489438057
AFG,copd_cr2,economic benefit,2030-01-01,2065609.9132089615,9234988.402647018
AFG,copd_cr2,economic benefit,2031-01-01,2073134.1811380386,11308122.583785057
AFG,copd_cr2,economic benefit,2032-01-01,2080047.5088682175,13388170.092653275
AFG,copd_cr2,economic benefit,2033-01-01,2086612.818567276,15474782.91122055
AFG,copd_cr2,economic benefit,2034-01-01,2092494.6525850296,17567277.56380558
AFG,copd_cr2,economic benefit,2035-01-01,2097959.250541687,19665236.814347267
AFG,copd_cr2,economic benefit,2036-01-01,2102197.8377656937,21767434.65211296
AFG,copd_cr2,economic benefit,2037-01-01,2106285.161632538,23873719.8137455
AFG,copd_cr2,economic benefit,2038-01-01,2110190.873805046,25983910.687550545
AFG,copd_cr2,economic benefit,2039-01-01,2113756.4056282043,28097667.09317875
AFG,copd_cr2,economic benefit,2040-01-01,2116452.1573848724,30214119.25056362
AFG,copd_cr2,economic benefit,2041-01-01,2120386.886408806,32334506.136972427
AFG,copd_cr2,economic benefit,2042-01-01,2123333.9731235504,34457840.11009598
AFG,copd_cr2,economic benefit,2043-01-01,2125171.0580415726,36583011.16813755
AFG,copd_cr2,economic benefit,2044-01-01,2125834.4010038376,38708845.56914139
AFG,copd_cr2,economic benefit,2045-01-01,2125085.402451992,40833930.97159338
AFG,copd_cr2,economic benefit,2046-01-01,2124199.656384945,42958130.627978325
AFG,copd_cr2,economic benefit,2047-01-01,2122058.742339611,45080189.370317936
AFG,copd_cr2,economic benefit,2048-01-01,2118670.641710758,47198860.012028694
AFG,copd_cr2,economic benefit,2049-01-01,2113607.2248268127,49312467.23685551
AFG,copd_cr2,economic benefit,2050-01-01,2106750.9297556877,51419218.166611195
AFG,copd_cr2,healthy years lived,2025-01-01,0.0,0.0
AFG,copd_cr2,healthy years lived,2026-01-01,6029.729999996722,6029.729999996722
AFG,copd_cr2,healthy years lived,2027-01-01,12457.109999999404,18486.839999996126
AFG,copd_cr2,healthy years lived,2028-01-01,12864.0,31350.839999996126
AFG,copd_cr2,healthy years lived,2029-01-01,13280.380000002682,44631.21999999881
AFG,copd_cr2,healthy years lived,2030-01-01,13706.259999997914,58337.47999999672
AFG,copd_cr2,healthy years lived,2031-01-01,14146.240000002086,72483.71999999881
AFG,copd_cr2,healthy years lived,2032-01-01,14596.240000002086,87079.9600000009
AFG,copd_cr2,healthy years lived,2033-01-01,15056.80000000447,102136.76000000536
AFG,copd_cr2,healthy years lived,2034-01-01,15528.390000000596,117665.15000000596
AFG,copd_cr2,healthy years lived,2035-01-01,16011.019999995828,133676.1700000018
AFG,copd_cr2,healthy years lived,2036-01-01,16522.589999996126,150198.7599999979
AFG,copd_cr2,healthy years lived,2037-01-01,17048.260000005364,167247.02000000328
AFG,copd_cr2,healthy years lived,2038-01-01,17587.679999999702,184834.70000000298
AFG,copd_cr2,healthy years lived,2039-01-01,18141.140000000596,202975.84000000358
AFG,copd_cr2,healthy years lived,2040-01-01,18707.710000000894,221683.55000000447
AFG,copd_cr2,healthy years lived,2041-01-01,19290.940000005066,240974.49000000954
AFG,copd_cr2,healthy years lived,2042-01-01,19887.289999999106,260861.78000000864
AFG,copd_cr2,healthy years lived,2043-01-01,20496.070000000298,281357.85000000894
AFG,copd_cr2,healthy years lived,2044-01-01,21116.980000004172,302474.8300000131
AFG,copd_cr2,healthy years lived,2045-01-01,21749.559999994934,324224.39000000805
AFG,copd_cr2,healthy years lived,2046-01-01,22405.87999999523,346630.2700000033
AFG,copd_cr2,healthy years lived,2047-01-01,23075.39999999851,369705.6700000018
AFG,copd_cr2,healthy years lived,2048-01-01,23757.380000002682,393463.05000000447
AFG,copd_cr2,healthy years lived,2049-01-01,24449.179999999702,417912.2300000042
AFG,copd_cr2,healthy years lived,2050-01-01,25150.030000001192,443062.26000000536
AFG,copd_cr2,incremental costs,2025-01-01,9778711.877,9778711.877
AFG,copd_cr2,incremental costs,2026-01-01,9702851.624271845,19481563.501271844
AFG,copd_cr2,incremental costs,2027-01-01,9622472.264492413,29104035.76576426
AFG,copd_cr2,incremental costs,2028-01-01,9537886.306094753,38641922.07185901
AFG,copd_cr2,incremental costs,2029-01-01,9449502.071156599,48091424.14301561
AFG,copd_cr2,incremental costs,2030-01-01,9357840.161266858,57449264.304282464
AFG,copd_cr2,incremental costs,2031-01-01,9261718.678777657,66710982.98306012
AFG,copd_cr2,incremental costs,2032-01-01,9163109.302031446,75874092.28509156
AFG,copd_cr2,incremental costs,2033-01-01,9060269.473390011,84934361.75848158
AFG,copd_cr2,incremental costs,2034-01-01,8954476.234950751,93888837.99343233
AFG,copd_cr2,incremental costs,2035-01-01,8845506.890839124,102734344.88427146
AFG,copd_cr2,incremental costs,2036-01-01,8734995.643671086,111469340.52794254
AFG,copd_cr2,incremental costs,2037-01-01,8622900.17591595,120092240.7038585
AFG,copd_cr2,incremental costs,2038-01-01,8508322.82538,128600563.52923849
AFG,copd_cr2,incremental costs,2039-01-01,8391856.98079225,136992420.51003075
AFG,copd_cr2,incremental costs,2040-01-01,8274015.567748729,145266436.07777947
AFG,copd_cr2,incremental costs,2041-01-01,8154326.9058911335,153420762.9836706
AFG,copd_cr2,incremental costs,2042-01-01,8033761.083923561,161454524.06759414
AFG,copd_cr2,incremental costs,2043-01-01,7911411.869662942,169365935.93725708
AFG,copd_cr2,incremental costs,2044-01-01,7788575.05569129,177154510.99294838
AFG,copd_cr2,incremental costs,2045-01-01,7664458.708454774,184818969.70140317
AFG,copd_cr2,incremental costs,2046-01-01,7539772.977841235,192358742.6792444
AFG,copd_cr2,incremental costs,2047-01-01,7413805.2555555655,199772547.93479997
AFG,copd_cr2,incremental costs,2048-01-01,7287082.543237657,207059630.47803763
AFG,copd_cr2,incremental costs,2049-01-01,7159649.163260447,214219279.6412981
AFG,copd_cr2,incremental costs,2050-01-01,7031931.975628155,221251211.61692625
AFG,copd_cr4,deaths averted,2025-01-01,0.0,0.0
AFG,copd_cr4,deaths averted,2026-01-01,0.0,0.0
AFG,copd_cr4,deaths averted,2027-01-01,0.0,0.0
AFG,copd_cr4,deaths averted,2028-01-01,0.0,0.0
AFG,copd_cr4,deaths averted,2029-01-01,0.0,0.0
AFG,copd_cr4,deaths averted,2030-01-01,0.0,0.0
AFG,copd_cr4,deaths averted,2031-01-01,0.0,0.0
AFG,copd_cr4,deaths averted,2032-01-01,0.0,0.0
AFG,copd_cr4,deaths averted,2033-01-01,0.0,0.0
AFG,copd_cr4,deaths averted,2034-01-01,0.0,0.0
AFG,copd_cr4,deaths averted,2035-01-01,0.0,0.0
AFG,copd_cr4,deaths averted,2036-01-01,0.0,0.0
AFG,copd_cr4,deaths averted,2037-01-01,0.0,0.0
AFG,copd_cr4,deaths averted,2038-01-01,0.0,0.0
AFG,copd_cr4,deaths averted,2039-01-01,0.0,0.0
AFG,copd_cr4,deaths averted,2040-01-01,0.0,0.0
AFG,copd_cr4,deaths averted,2041-01-01,0.0,0.0
AFG,copd_cr4,deaths averted,2042-01-01,0.0,0.0
AFG,copd_cr4,deaths averted,2043-01-01,0.0,0.0
AFG,copd_cr4,deaths averted,2044-01-01,0.0,0.0
AFG,copd_cr4,deaths averted,2045-01-01,0.0,0.0
AFG,copd_cr4,deaths averted,2046-01-01,0.0,0.0
AFG,copd_cr4,deaths averted,2047-01-01,0.0,0.0
AFG,copd_cr4,deaths averted,2048-01-01,0.0,0.0
AFG,copd_cr4,deaths averted,2049-01-01,0.0,0.0
AFG,copd_cr4,deaths averted,2050-01-01,0.0,0.0
AFG,copd_cr4,economic benefit,2025-01-01,0.0,0.0
AFG,copd_cr4,economic benefit,2026-01-01,223647.39805793762,223647.39805793762
AFG,copd_cr4,economic benefit,2027-01-01,448968.3570547104,672615.755112648
AFG,copd_cr4,economic benefit,2028-01-01,450702.80134010315,1123318.5564527512
AFG,copd_cr4,economic benefit,2029-01-01,452350.67506980896,1575669.2315225601
AFG,copd_cr4,economic benefit,2030-01-01,453976.4682636261,2029645.6997861862
AFG,copd_cr4,economic benefit,2031-01-01,455629.2396745682,2485274.9394607544
AFG,copd_cr4,economic benefit,2032-01-01,457147.7984905243,2942422.7379512787
AFG,copd_cr4,economic benefit,2033-01-01,458589.9355659485,3401012.673517227
AFG,copd_cr4,economic benefit,2034-01-01,459881.8303718567,3860894.503889084
AFG,copd_cr4,economic benefit,2035-01-01,461082.028260231,4321976.532149315
AFG,copd_cr4,economic benefit,2036-01-01,462012.6147212982,4783989.146870613
AFG,copd_cr4,economic benefit,2037-01-01,462909.9143409729,5246899.061211586
AFG,copd_cr4,economic benefit,2038-01-01,463767.3168563843,5710666.37806797
AFG,copd_cr4,economic benefit,2039-01-01,464549.95591545105,6175216.333983421
AFG,copd_cr4,economic benefit,2040-01-01,465141.4415206909,6640357.775504112
AFG,copd_cr4,economic benefit,2041-01-01,466004.54873275757,7106362.32423687
AFG,copd_cr4,economic benefit,2042-01-01,466650.6125192642,7573012.936756134
AFG,copd_cr4,economic benefit,2043-01-01,467052.7306494713,8040065.667405605
AFG,copd_cr4,economic benefit,2044-01-01,467196.95011138916,8507262.617516994
AFG,copd_cr4,economic benefit,2045-01-01,467030.73642873764,8974293.353945732
AFG,copd_cr4,economic benefit,2046-01-01,466834.48052072525,9441127.834466457
AFG,copd_cr4,economic benefit,2047-01-01,466362.3611688614,9907490.195635319
AFG,copd_cr4,economic benefit,2048-01-01,465616.1383447647,10373106.333980083
AFG,copd_cr4,economic benefit,2049-01-01,464501.8091106415,10837608.143090725
AFG,copd_cr4,economic benefit,2050-01-01,462993.4417924881,11300601.584883213
AFG,copd_cr4,healthy years lived,2025-01-01,0.0,0.0
AFG,copd_cr4,healthy years lived,2026-01-01,1322.7599999979138,1322.7599999979138
AFG,copd_cr4,healthy years lived,2027-01-01,2732.759999997914,4055.5199999958277
AFG,copd_cr4,healthy years lived,2028-01-01,2822.009999997914,6877.5299999937415
AFG,copd_cr4,healthy years lived,2029-01-01,2913.35000000149,9790.879999995232
AFG,copd_cr4,healthy years lived,2030-01-01,3006.780000001192,12797.659999996424
AFG,copd_cr4,healthy years lived,2031-01-01,3103.289999999106,15900.94999999553
AFG,copd_cr4,healthy years lived,2032-01-01,3202.0100000053644,19102.960000000894
AFG,copd_cr4,healthy years lived,2033-01-01,3303.030000001192,22405.990000002086
AFG,copd_cr4,healthy years lived,2034-01-01,3406.4800000041723,25812.47000000626
AFG,copd_cr4,healthy years lived,2035-01-01,3512.35000000149,29324.82000000775
AFG,copd_cr4,healthy years lived,2036-01-01,3624.570000000298,32949.39000000805
AFG,copd_cr4,healthy years lived,2037-01-01,3739.880000002682,36689.27000001073
AFG,copd_cr4,healthy years lived,2038-01-01,3858.1900000050664,40547.460000015795
AFG,copd_cr4,healthy years lived,2039-01-01,3979.5899999961257,44527.05000001192
AFG,copd_cr4,healthy years lived,2040-01-01,4103.870000004768,48630.92000001669
AFG,copd_cr4,healthy years lived,2041-01-01,4231.80000000447,52862.72000002116
AFG,copd_cr4,healthy years lived,2042-01-01,4362.609999999404,57225.33000002056
AFG,copd_cr4,healthy years lived,2043-01-01,4496.140000000596,61721.47000002116
AFG,copd_cr4,healthy years lived,2044-01-01,4632.329999998212,66353.80000001937
AFG,copd_cr4,healthy years lived,2045-01-01,4771.079999998212,71124.88000001758
AFG,copd_cr4,healthy years lived,2046-01-01,4915.0299999937415,76039.91000001132
AFG,copd_cr4,healthy years lived,2047-01-01,5061.880000002682,81101.790000014
AFG,copd_cr4,healthy years lived,2048-01-01,5211.45000000298,86313.24000001699
AFG,copd_cr4,healthy years lived,2049-01-01,5363.189999997616,91676.4300000146
AFG,copd_cr4,healthy years lived,2050-01-01,5516.89999999851,97193.33000001311
AFG,copd_cr4,incremental costs,2025-01-01,28447161.824,28447161.824
AFG,copd_cr4,incremental costs,2026-01-01,28226477.452427186,56673639.27642719
AFG,copd_cr4,incremental costs,2027-01-01,27992646.58761429,84666285.86404148
AFG,copd_cr4,incremental costs,2028-01-01,27746578.345002916,112412864.2090444
AFG,copd_cr4,incremental costs,2029-01-01,27489460.57063738,139902324.77968177
AFG,copd_cr4,incremental costs,2030-01-01,27222807.741867222,167125132.521549
AFG,copd_cr4,incremental costs,2031-01-01,26943181.610989552,194068314.13253853
AFG,copd_cr4,incremental costs,2032-01-01,26656317.969546027,220724632.10208455
AFG,copd_cr4,incremental costs,2033-01-01,26357147.55895276,247081779.6610373
AFG,copd_cr4,incremental costs,2034-01-01,26049385.41076582,273131165.0718031
AFG,copd_cr4,incremental costs,2035-01-01,25732383.682441093,298863548.7542442
AFG,copd_cr4,incremental costs,2036-01-01,25410896.417952247,324274445.17219645
AFG,copd_cr4,incremental costs,2037-01-01,25084800.511755493,349359245.6839519
AFG,copd_cr4,incremental costs,2038-01-01,24751484.582923636,374110730.26687557
AFG,copd_cr4,incremental costs,2039-01-01,24412674.85321382,398523405.1200894
AFG,copd_cr4,incremental costs,2040-01-01,24069863.469814487,422593268.5899039
AFG,copd_cr4,incremental costs,2041-01-01,23721678.271683294,446314946.86158717
AFG,copd_cr4,incremental costs,2042-01-01,23370941.335050356,469685888.1966375
AFG,copd_cr4,incremental costs,2043-01-01,23015016.348110378,492700904.5447479
AFG,copd_cr4,incremental costs,2044-01-01,22657672.88928375,515358577.43403167
AFG,copd_cr4,incremental costs,2045-01-01,22296607.151868433,537655184.5859001
AFG,copd_cr4,incremental costs,2046-01-01,21933885.02644723,559589069.6123472
AFG,copd_cr4,incremental costs,2047-01-01,21567433.4707071,581156503.0830543
AFG,copd_cr4,incremental costs,2048-01-01,21198785.58032773,602355288.663382
AFG,copd_cr4,incremental costs,2049-01-01,20828070.2931213,623183358.9565034
AFG,copd_cr4,incremental costs,2050-01-01,20456529.383645542,643639888.3401489
AFG,tobacco_t1,deaths averted,2025-01-01,3.9899999999906868,3.9899999999906868
AFG,tobacco_t1,deaths averted,2026-01-01,8.059999999997672,12.049999999988358
AFG,tobacco_t1,deaths averted,2027-01-01,12.200000000011642,24.25
AFG,tobacco_t1,deaths averted,2028-01-01,16.44000000000233,40.69000000000233
AFG,tobacco_t1,deaths averted,2029-01-01,20.75,61.44000000000233
AFG,tobacco_t1,deaths averted,2030-01-01,25.139999999984866,86.5799999999872
AFG,tobacco_t1,deaths averted,2031-01-01,29.589999999996508,116.1699999999837
AFG,tobacco_t1,deaths averted,2032-01-01,34.14000000001397,150.30999999999767
AFG,tobacco_t1,deaths averted,2033-01-01,38.77000000001863,189.0800000000163
AFG,tobacco_t1,deaths averted,2034-01-01,43.5,232.5800000000163
AFG,tobacco_t1,deaths averted,2035-01-01,48.34999999997672,280.929999999993
AFG,tobacco_t1,deaths averted,2036-01-01,53.35999999998603,334.28999999997905
AFG,tobacco_t1,deaths averted,2037-01-01,58.52999999996973,392.8199999999488
AFG,tobacco_t1,deaths averted,2038-01-01,63.88000000000466,456.69999999995343
AFG,tobacco_t1,deaths averted,2039-01-01,69.38000000000466,526.0799999999581
AFG,tobacco_t1,deaths averted,2040-01-01,75.09999999997672,601.1799999999348
AFG,tobacco_t1,deaths averted,2041-01-01,80.98999999999069,682.1699999999255
AFG,tobacco_t1,deaths averted,2042-01-01,87.11000000004424,769.2799999999697
AFG,tobacco_t1,deaths averted,2043-01-01,93.5,862.7799999999697
AFG,tobacco_t1,deaths averted,2044-01-01,100.07000000000698,962.8499999999767
AFG,tobacco_t1,deaths averted,2045-01-01,106.79999999998836,1069.649999999965
AFG,tobacco_t1,deaths averted,2046-01-01,113.79999999998836,1183.4499999999534
AFG,tobacco_t1,deaths averted,2047-01-01,121.04000000003725,1304.4899999999907
AFG,tobacco_t1,deaths averted,2048-01-01,128.54999999998836,1433.039999999979
AFG,tobacco_t1,deaths averted,2049-01-01,136.29999999998836,1569.3399999999674
AFG,tobacco_t1,deaths averted,2050-01-01,144.22999999998137,1713.5699999999488
AFG,tobacco_t1,economic benefit,2025-01-01,5518.790000915527,5518.790000915527
AFG,tobacco_t1,economic benefit,2026-01-01,10949.68932056427,16468.479321479797
AFG,tobacco_t1,economic benefit,2027-01-01,16277.142048835754,32745.62137031555
AFG,tobacco_t1,economic benefit,2028-01-01,21488.23997116089,54233.86134147644
AFG,tobacco_t1,economic benefit,2029-01-01,26564.03018283844,80797.89152431488
AFG,tobacco_t1,economic benefit,2030-01-01,31499.876353263855,112297.76787757874
AFG,tobacco_t1,economic benefit,2031-01-01,36273.084626197815,148570.85250377655
AFG,tobacco_t1,economic benefit,2032-01-01,40885.52608013153,189456.37858390808
AFG,tobacco_t1,economic benefit,2033-01-01,45338.80365848541,234795.1822423935
AFG,tobacco_t1,economic benefit,2034-01-01,49623.38343715668,284418.5656795502
AFG,tobacco_t1,economic benefit,2035-01-01,53745.82906341553,338164.3947429657
AFG,tobacco_t1,economic benefit,2036-01-01,57705.8773727417,395870.2721157074
AFG,tobacco_t1,economic benefit,2037-01-01,61502.84441757202,457373.1165332794
AFG,tobacco_t1,economic benefit,2038-01-01,65140.58827781677,522513.7048110962
AFG,tobacco_t1,economic benefit,2039-01-01,68614.44203567505,591128.1468467712
AFG,tobacco_t1,economic benefit,2040-01-01,71918.89817905426,663047.0450258255
AFG,tobacco_t1,economic benefit,2041-01-01,75062.71369361877,738109.7587194443
AFG,tobacco_t1,economic benefit,2042-01-01,78057.35839223862,816167.1171116829
AFG,tobacco_t1,economic benefit,2043-01-01,80902.73452472687,897069.8516364098
AFG,tobacco_t1,economic benefit,2044-01-01,83598.75903606415,980668.6106724739
AFG,tobacco_t1,economic benefit,2045-01-01,86140.47519016266,1066809.0858626366
AFG,tobacco_t1,economic benefit,2046-01-01,88537.6340417862,1155346.7199044228
AFG,tobacco_t1,economic benefit,2047-01-01,90793.27827262878,1246139.9981770515
AFG,tobacco_t1,economic benefit,2048-01-01,92908.57480335236,1339048.572980404
AFG,tobacco_t1,economic benefit,2049-01-01,94864.46236085892,1433913.0353412628
AFG,tobacco_t1,economic benefit,2050-01-01,96657.28018903732,1530570.3155303001
AFG,tobacco_t1,healthy years lived,2025-01-01,30.810000002384186,30.810000002384186
AFG,tobacco_t1,healthy years lived,2026-01-01,63.100000001490116,93.9100000038743
AFG,tobacco_t1,healthy years lived,2027-01-01,96.79999999701977,190.71000000089407
AFG,tobacco_t1,healthy years lived,2028-01-01,131.89999999850988,322.60999999940395
AFG,tobacco_t1,healthy years lived,2029-01-01,168.39000000059605,491.0
AFG,tobacco_t1,healthy years lived,2030-01-01,206.2199999988079,697.2199999988079
AFG,tobacco_t1,healthy years lived,2031-01-01,245.42999999970198,942.6499999985099
AFG,tobacco_t1,healthy years lived,2032-01-01,286.0,1228.6499999985099
AFG,tobacco_t1,healthy years lived,2033-01-01,327.95000000298023,1556.6000000014901
AFG,tobacco_t1,healthy years lived,2034-01-01,371.3100000023842,1927.9100000038743
AFG,tobacco_t1,healthy years lived,2035-01-01,416.0899999961257,2344.0
AFG,tobacco_t1,healthy years lived,2036-01-01,462.3399999961257,2806.3399999961257
AFG,tobacco_t1,healthy years lived,2037-01-01,510.08000000566244,3316.420000001788
AFG,tobacco_t1,healthy years lived,2038-01-01,559.3100000023842,3875.7300000041723
AFG,tobacco_t1,healthy years lived,2039-01-01,610.0399999991059,4485.770000003278
AFG,tobacco_t1,healthy years lived,2040-01-01,662.2199999988079,5147.990000002086
AFG,tobacco_t1,healthy years lived,2041-01-01,715.8500000014901,5863.840000003576
AFG,tobacco_t1,healthy years lived,2042-01-01,770.9399999976158,6634.780000001192
AFG,tobacco_t1,healthy years lived,2043-01-01,827.4399999976158,7462.219999998808
AFG,tobacco_t1,healthy years lived,2044-01-01,885.3299999982119,8347.54999999702
AFG,tobacco_t1,healthy years lived,2045-01-01,944.5999999940395,9292.14999999106
AFG,tobacco_t1,healthy years lived,2046-01-01,1005.2100000008941,10297.359999991953
AFG,tobacco_t1,healthy years lived,2047-01-01,1067.2000000029802,11364.559999994934
AFG,tobacco_t1,healthy years lived,2048-01-01,1130.5100000053644,12495.070000000298
AFG,tobacco_t1,healthy years lived,2049-01-01,1195.0099999979138,13690.079999998212
AFG,tobacco_t1,healthy years lived,2050-01-01,1260.6699999943376,14950.74999999255
AFG,tobacco_t1,incremental costs,2025-01-01,3111423.1022000005,3111423.1022000005
AFG,tobacco_t1,incremental costs,2026-01-01,3087299.7712621363,6198722.873462137
AFG,tobacco_t1,incremental costs,2027-01-01,3061737.830049958,9260460.703512095
AFG,tobacco_t1,incremental costs,2028-01-01,3034836.7572138333,12295297.460725928
AFG,tobacco_t1,incremental costs,2029-01-01,3006726.5046996833,15302023.96542561
AFG,tobacco_t1,incremental costs,2030-01-01,2977572.755419637,18279596.72084525
AFG,tobacco_t1,incremental costs,2031-01-01,2946999.4850552483,21226596.205900498
AFG,tobacco_t1,incremental costs,2032-01-01,2915634.078264794,24142230.284165293
AFG,tobacco_t1,incremental costs,2033-01-01,2882922.115826741,27025152.399992034
AFG,tobacco_t1,incremental costs,2034-01-01,2849269.959848077,29874422.35984011
AFG,tobacco_t1,incremental costs,2035-01-01,2814606.7763130013,32689029.13615311
AFG,tobacco_t1,incremental costs,2036-01-01,2779452.5672070407,35468481.70336015
AFG,tobacco_t1,incremental costs,2037-01-01,2743793.8864022526,38212275.5897624
AFG,tobacco_t1,incremental costs,2038-01-01,2707345.1254690113,40919620.71523141
AFG,tobacco_t1,incremental costs,2039-01-01,2670295.1043032473,43589915.81953466
AFG,tobacco_t1,incremental costs,2040-01-01,2632807.0313238837,46222722.85085854
AFG,tobacco_t1,incremental costs,2041-01-01,2594730.8413234777,48817453.69218202
AFG,tobacco_t1,incremental costs,2042-01-01,2556375.210153249,51373828.90233527
AFG,tobacco_t1,incremental costs,2043-01-01,2517451.7960069454,53891280.69834222
AFG,tobacco_t1,incremental costs,2044-01-01,2478372.9069390977,56369653.605281316
AFG,tobacco_t1,incremental costs,2045-01-01,2438886.5676959595,58808540.172977276
AFG,tobacco_t1,incremental costs,2046-01-01,2399218.74297496,61207758.915952235
AFG,tobacco_t1,incremental costs,2047-01-01,2359142.704300901,63566901.62025314
AFG,tobacco_t1,incremental costs,2048-01-01,2318826.137186962,65885727.7574401
AFG,tobacco_t1,incremental costs,2049-01-01,2278283.1210900163,68164010.87853011
AFG,tobacco_t1,incremental costs,2050-01-01,2237649.492070892,70401660.37060101
AFG,tobacco_t2,deaths averted,2025-01-01,0.0,0.0
AFG,tobacco_t2,deaths averted,2026-01-01,1.8699999999953434,1.8699999999953434
AFG,tobacco_t2,deaths averted,2027-01-01,5.740000000019791,7.610000000015134
AFG,tobacco_t2,deaths averted,2028-01-01,11.739999999990687,19.35000000000582
AFG,tobacco_t2,deaths averted,2029-01-01,17.839999999996508,37.19000000000233
AFG,tobacco_t2,deaths averted,2030-01-01,24.04999999998836,61.23999999999069
AFG,tobacco_t2,deaths averted,2031-01-01,30.349999999976717,91.5899999999674
AFG,tobacco_t2,deaths averted,2032-01-01,36.779999999998836,128.36999999996624
AFG,tobacco_t2,deaths averted,2033-01-01,43.320000000006985,171.68999999997322
AFG,tobacco_t2,deaths averted,2034-01-01,49.98999999999069,221.6799999999639
AFG,tobacco_t2,deaths averted,2035-01-01,56.80999999999767,278.4899999999616
AFG,tobacco_t2,deaths averted,2036-01-01,63.84000000002561,342.3299999999872
AFG,tobacco_t2,deaths averted,2037-01-01,71.06999999994878,413.39999999993597
AFG,tobacco_t2,deaths averted,2038-01-01,78.54000000003725,491.9399999999732
AFG,tobacco_t2,deaths averted,2039-01-01,86.20999999996275,578.149999999936
AFG,tobacco_t2,deaths averted,2040-01-01,94.1699999999837,672.3199999999197
AFG,tobacco_t2,deaths averted,2041-01-01,102.36999999999534,774.689999999915
AFG,tobacco_t2,deaths averted,2042-01-01,110.87000000005355,885.5599999999686
AFG,tobacco_t2,deaths averted,2043-01-01,119.7400000000489,1005.3000000000175
AFG,tobacco_t2,deaths averted,2044-01-01,128.84999999997672,1134.1499999999942
AFG,tobacco_t2,deaths averted,2045-01-01,138.20000000001164,1272.3500000000058
AFG,tobacco_t2,deaths averted,2046-01-01,147.9100000000326,1420.2600000000384
AFG,tobacco_t2,deaths averted,2047-01-01,157.97000000003027,1578.2300000000687
AFG,tobacco_t2,deaths averted,2048-01-01,168.39000000001397,1746.6200000000827
AFG,tobacco_t2,deaths averted,2049-01-01,179.1699999999837,1925.7900000000664
AFG,tobacco_t2,deaths averted,2050-01-01,190.19000000000233,2115.9800000000687
AFG,tobacco_t2,economic benefit,2025-01-01,0.0,0.0
AFG,tobacco_t2,economic benefit,2026-01-01,2509.2621364593506,2509.2621364593506
AFG,tobacco_t2,economic benefit,2027-01-01,7545.94212436676,10055.20426082611
AFG,tobacco_t2,economic benefit,2028-01-01,15124.271660804749,25179.47592163086
AFG,tobacco_t2,economic benefit,2029-01-01,22557.904277801514,47737.38019943237
AFG,tobacco_t2,economic benefit,2030-01-01,29829.02901649475,77566.40921592712
AFG,tobacco_t2,economic benefit,2031-01-01,36913.4167137146,114479.82592964172
AFG,tobacco_t2,economic benefit,2032-01-01,43798.00361251831,158277.82954216003
AFG,tobacco_t2,economic benefit,2033-01-01,50475.260617256165,208753.0901594162
AFG,tobacco_t2,economic benefit,2034-01-01,56926.223591804504,265679.3137512207
AFG,tobacco_t2,economic benefit,2035-01-01,63155.015672683716,328834.3294239044
AFG,tobacco_t2,economic benefit,2036-01-01,69156.32684898376,397990.6562728882
AFG,tobacco_t2,economic benefit,2037-01-01,74929.14203643799,472919.7983093262
AFG,tobacco_t2,economic benefit,2038-01-01,80479.35768699646,553399.1559963226
AFG,tobacco_t2,economic benefit,2039-01-01,85801.36957645416,639200.5255727768
AFG,tobacco_t2,economic benefit,2040-01-01,90886.13695716858,730086.6625299454
